TransactionId,TransactionDate,Narration,Debit,Credit,RunningBalance,ModelCopyDateTime,file_name,DomainName,CreatedDate,ModifiedDate,Classified,LabelTerm
6645,2023-08-05T00:00:00.0000000,BANKNET TRANSFERFROM - 1014722050801 L23754; BNK REF.-491516700 BNKE12509647636 - AE0700321,0,8600,121547.21,2023-06-14T20:56:19.0600000,Account_Details_09May2023_060136.pdf,NBD,2023-06-14T20:56:19.0600000,2023-06-14T20:56:19.0600000,No,
6646,2023-08-05T00:00:00.0000000,SB-TRANSFERSB REF. 31943432 B/O NETWORK INTERNATIONAL LLC NI POS SETT 070523 130437015 134103893 - S09379296,0,7847.22,112947.21,2023-06-14T20:56:19.2130000,Account_Details_09May2023_060136.pdf,NBD,2023-06-14T20:56:19.2130000,2023-06-14T20:56:19.2130000,No,
6647,2023-08-05T00:00:00.0000000,SDM DEPOSIT CRSDM REF.- E4010991231281539;NAD AL SHEEBA ATM 1 SDME4010991231281539 - AE0013722,0,12000,95573.23,2023-06-14T20:56:19.2230000,Account_Details_09May2023_060136.pdf,NBD,2023-06-14T20:56:19.2230000,2023-06-14T20:56:19.2230000,No,
6648,2023-08-05T00:00:00.0000000,SB-TRANSFERSB REF. 31943432 B/O NETWORK INTERNATIONAL LLC NI POS SETT 070523 130437015 134103893 - S09379296,0,7847.22,112947.21,2023-06-14T20:56:19.2270000,Account_Details_09May2023_060136.pdf,NBD,2023-06-14T20:56:19.2270000,2023-06-14T20:56:19.2270000,No,
6649,2023-08-05T00:00:00.0000000,SB-TRANSFERSB REF. 31943225 B/O NETWORK INTERNATIONAL LLC NI POS SETT 060523 130437015 134098755 - S09322343,0,8098.76,105099.99,2023-06-14T20:56:19.3800000,Account_Details_09May2023_060136.pdf,NBD,2023-06-14T20:56:19.3800000,2023-06-14T20:56:19.3800000,No,
6650,2023-08-05T00:00:00.0000000,SB-TRANSFERSB REF. 31943225 B/O NETWORK INTERNATIONAL LLC NI POS SETT 060523 130437015 134098755 - S09322343,0,8098.76,105099.99,2023-06-14T20:56:19.3830000,Account_Details_09May2023_060136.pdf,NBD,2023-06-14T20:56:19.3830000,2023-06-14T20:56:19.3830000,No,
6651,2023-08-05T00:00:00.0000000,BANKNET TRANSFERFROM - 3707284508201 L 24232 SHER ALI ; BNK REF.-155294139 BNKM7061197329 - AE0409972,0,1428,97001.23,2023-06-14T20:56:19.5330000,Account_Details_09May2023_060136.pdf,NBD,2023-06-14T20:56:19.5330000,2023-06-14T20:56:19.5330000,No,
6652,2023-08-05T00:00:00.0000000,BANKNET TRANSFERFROM - 3707284508201 L 24232 SHER ALI ; BNK REF.-155294139 BNKM7061197329 - AE0409972,0,1428,97001.23,2023-06-14T20:56:19.5470000,Account_Details_09May2023_060136.pdf,NBD,2023-06-14T20:56:19.5470000,2023-06-14T20:56:19.5470000,No,
6653,2023-08-05T00:00:00.0000000,SDM DEPOSIT CRSDM REF.- E4010991231281539;NAD AL SHEEBA ATM 1 SDME4010991231281539 - AE0013722,0,12000,95573.23,2023-06-14T20:56:19.6830000,Account_Details_09May2023_060136.pdf,NBD,2023-06-14T20:56:19.6830000,2023-06-14T20:56:19.6830000,No,
6654,2023-08-05T00:00:00.0000000,SDM DEPOSIT CRSDM REF.- E4010991231281539;NAD AL SHEEBA ATM 1 SDME4010991231281539 - AE0013722,0,12000,95573.23,2023-06-14T20:56:19.7800000,Account_Details_09May2023_060136.pdf,NBD,2023-06-14T20:56:19.7800000,2023-06-14T20:56:19.7800000,No,
6655,2023-03-05T00:00:00.0000000,INWARD REMITTANCETT REF: SE99992305031905 AED 1250 CAMERON MIDDLE E AST LTD MAPLES CORP /REF/. 25- 82755752-1-151 - AE0182650,0,1250,104219.66,2023-06-14T20:56:27.2970000,Account_Details_04May2023_053646.pdf,NBD,2023-06-14T20:56:27.2970000,2023-06-14T20:56:27.2970000,No,
6656,2023-03-05T00:00:00.0000000,SB-TRANSFERSB REF. 31922977 B/O NETWORK INTERNATIONAL LLC NI POS SETT 020523 860024026 134000808 - S03171852,0,592.03,102969.66,2023-06-14T20:56:27.4830000,Account_Details_04May2023_053646.pdf,NBD,2023-06-14T20:56:27.4830000,2023-06-14T20:56:27.4830000,No,
6657,2023-03-05T00:00:00.0000000,OUTWARD CLEARINGCLRG CHQ DEPOSIT ~0201801001 CHQ. NO: 714644~102120101 23123026972504992750 - AE0148641,0,1000,102377.63,2023-06-14T20:56:27.6500000,Account_Details_04May2023_053646.pdf,NBD,2023-06-14T20:56:27.6500000,2023-06-14T20:56:27.6500000,No,
6658,2023-03-05T00:00:00.0000000,OUTWARD CLEARINGCLRG CHQ DEPOSIT ~0201801001 CHQ. NO: 714707~102120101 23123026972504992709 - AE0148639,0,1000,101377.63,2023-06-14T20:56:27.8200000,Account_Details_04May2023_053646.pdf,NBD,2023-06-14T20:56:27.8200000,2023-06-14T20:56:27.8200000,No,
6659,2023-03-05T00:00:00.0000000,SB-TRANSFERSB REF. 31922977 B/O NETWORK INTERNATIONAL LLC NI POS SETT 020523 130437015 133998185 - S03166906,0,5841.66,100377.63,2023-06-14T20:56:28.0170000,Account_Details_04May2023_053646.pdf,NBD,2023-06-14T20:56:28.0170000,2023-06-14T20:56:28.0170000,No,
6660,2023-03-05T00:00:00.0000000,INWARD REMITTANCETT REF: AEL2305030000071 AED 10710 HONEYWELL INTER NATIONAL MIDDLE EAST /REF/AEL2305030000071 3051917 632 SU PPLIER PAYMENT OF HONE 25- 82729082-1-152 - AE0142941,0,10710,94535.97,2023-06-14T20:56:28.2570000,Account_Details_04May2023_053646.pdf,NBD,2023-06-14T20:56:28.2570000,2023-06-14T20:56:28.2570000,No,
6661,2023-03-05T00:00:00.0000000,SDM DEPOSIT CRSDM REF.- E4010437231236452;JUMEIRA BRANCH SDME4010437231236452 - AE0092431,0,1500,83825.97,2023-06-14T20:56:28.4330000,Account_Details_04May2023_053646.pdf,NBD,2023-06-14T20:56:28.4330000,2023-06-14T20:56:28.4330000,No,
6662,2023-05-16T00:00:00.0000000,CREDIT CARD PAYMENT 536272XXXXXX5015,11109.14,,526982.59,2023-06-14T20:56:39.5600000,RAK Bank.pdf,CLT-RAK,2023-06-14T20:56:39.5600000,2023-06-14T20:56:39.5600000,No,
6663,2023-05-16T00:00:00.0000000,INWARD T/T /REF/AEL2305150006655 DR1UBC9GQ2NAR LD SUPPLIER PA UBER B V,,186299.39,713281.98,2023-06-14T20:56:39.7300000,RAK Bank.pdf,CLT-RAK,2023-06-14T20:56:39.7300000,2023-06-14T20:56:39.7300000,No,
6664,2023-05-16T00:00:00.0000000,INWARD T/T /REF/ PAY MAY 23 CYCLE 2 UAE CW 100409 CAREEM NETWORKS FZ-LLC,,55729,769010.98,2023-06-14T20:56:39.9030000,RAK Bank.pdf,CLT-RAK,2023-06-14T20:56:39.9030000,2023-06-14T20:56:39.9030000,No,
6665,2023-05-16T00:00:00.0000000,CHARGE COLLECTION-INCL. VAT Charge Collection-INCL. VAT OUTWARD REMITTANCE CHARGE,1.05,,769009.93,2023-06-14T20:56:40.0770000,RAK Bank.pdf,CLT-RAK,2023-06-14T20:56:40.0770000,2023-06-14T20:56:40.0770000,No,
6666,2023-05-16T00:00:00.0000000,CHARGE COLLECTION-INCL. VAT Charge Collection-INCL. VAT 1.00 Classic Luxury Transport LLC,1.05,,769008.88,2023-06-14T20:56:40.2430000,RAK Bank.pdf,CLT-RAK,2023-06-14T20:56:40.2430000,2023-06-14T20:56:40.2430000,No,
6667,2023-05-16T00:00:00.0000000,OUTWARD T/T 1.00 Classic Luxury Transport LLC,150000,,619008.88,2023-06-14T20:56:40.4270000,RAK Bank.pdf,CLT-RAK,2023-06-14T20:56:40.4270000,2023-06-14T20:56:40.4270000,No,Cheques Deposited
6668,,Total Withdrawals,161111.24,,,2023-06-14T20:56:40.5930000,RAK Bank.pdf,CLT-RAK,2023-06-14T20:56:40.5930000,2023-06-14T20:56:40.5930000,No,
6669,2023-03-05T00:00:00.0000000,INWARD REMITTANCETT REF: SE99992305031905 AED 1250 CAMERON MIDDLE E AST LTD MAPLES CORP /REF/. 25- 82755752-1-151 - AE0182650,0,1250,104219.66,2023-06-14T20:56:40.6130000,Account_Details_04May2023_053646.pdf,NBD,2023-06-14T20:56:40.6130000,2023-06-14T20:56:40.6130000,No,
6670,2023-03-05T00:00:00.0000000,SB-TRANSFERSB REF. 31922977 B/O NETWORK INTERNATIONAL LLC NI POS SETT 020523 860024026 134000808 - S03171852,0,592.03,102969.66,2023-06-14T20:56:40.7730000,Account_Details_04May2023_053646.pdf,NBD,2023-06-14T20:56:40.7730000,2023-06-14T20:56:40.7730000,No,
6671,,Total Deposits,,242028.39,,2023-06-14T20:56:40.7730000,RAK Bank.pdf,CLT-RAK,2023-06-14T20:56:40.7730000,2023-06-14T20:56:40.7730000,No,
6672,2023-05-16T00:00:00.0000000,CREDIT CARD PAYMENT 536272XXXXXX5015,11109.14,,526982.59,2023-06-14T20:56:40.9500000,RAK Bank.pdf,CLT-RAK,2023-06-14T20:56:40.9500000,2023-06-14T20:56:40.9500000,No,
6673,2023-05-16T00:00:00.0000000,INWARD T/T /REF/AEL2305150006655 DR1UBC9GQ2NAR LD SUPPLIER PA UBER B V,,186299.39,713281.98,2023-06-14T20:56:41.1100000,RAK Bank.pdf,CLT-RAK,2023-06-14T20:56:41.1100000,2023-06-14T20:56:41.1100000,No,
6674,2023-03-05T00:00:00.0000000,OUTWARD CLEARINGCLRG CHQ DEPOSIT ~0201801001 CHQ. NO: 714644~102120101 23123026972504992750 - AE0148641,0,1000,102377.63,2023-06-14T20:56:41.2200000,Account_Details_04May2023_053646.pdf,NBD,2023-06-14T20:56:41.2200000,2023-06-14T20:56:41.2200000,No,
6675,2023-05-16T00:00:00.0000000,INWARD T/T /REF/ PAY MAY 23 CYCLE 2 UAE CW 100409 CAREEM NETWORKS FZ-LLC,,55729,769010.98,2023-06-14T20:56:41.2900000,RAK Bank.pdf,CLT-RAK,2023-06-14T20:56:41.2900000,2023-06-14T20:56:41.2900000,No,
6676,2023-05-16T00:00:00.0000000,CREDIT CARD PAYMENT 536272XXXXXX5015,11109.14,,526982.59,2023-06-14T20:56:41.4070000,RAK Bank.pdf,CLT-RAK,2023-06-14T20:56:41.4070000,2023-06-14T20:56:41.4070000,No,
6677,2023-05-16T00:00:00.0000000,CHARGE COLLECTION-INCL. VAT Charge Collection-INCL. VAT OUTWARD REMITTANCE CHARGE,1.05,,769009.93,2023-06-14T20:56:41.4470000,RAK Bank.pdf,CLT-RAK,2023-06-14T20:56:41.4470000,2023-06-14T20:56:41.4470000,No,
6678,2023-05-16T00:00:00.0000000,INWARD T/T /REF/AEL2305150006655 DR1UBC9GQ2NAR LD SUPPLIER PA UBER B V,,186299.39,713281.98,2023-06-14T20:56:41.5830000,RAK Bank.pdf,CLT-RAK,2023-06-14T20:56:41.5830000,2023-06-14T20:56:41.5830000,No,
6679,2023-12-05T00:00:00.0000000,"TRANSFERREFUND REJECT
DATED 9 May 2023 - AE0855402",0,7900,204219.98,2023-06-14T20:56:41.6070000,Account_Details_13May2023_091333 verified.pdf,NBD,2023-06-14T20:56:41.6070000,2023-06-14T20:56:41.6070000,No,
6680,2023-03-05T00:00:00.0000000,OUTWARD CLEARINGCLRG CHQ DEPOSIT ~0201801001 CHQ. NO: 714707~102120101 23123026972504992709 - AE0148639,0,1000,101377.63,2023-06-14T20:56:41.7400000,Account_Details_04May2023_053646.pdf,NBD,2023-06-14T20:56:41.7400000,2023-06-14T20:56:41.7400000,No,
6681,2023-12-05T00:00:00.0000000,"TRANSFERREFUND REJECT
DATED 9 May 2023 - AE0855402",0,400,196319.98,2023-06-14T20:56:41.7770000,Account_Details_13May2023_091333 verified.pdf,NBD,2023-06-14T20:56:41.7770000,2023-06-14T20:56:41.7770000,No,
6682,2023-05-16T00:00:00.0000000,CREDIT CARD PAYMENT 536272XXXXXX5015,11109.14,,526982.59,2023-06-14T20:56:41.8470000,RAK Bank.pdf,CLT-RAK,2023-06-14T20:56:41.8470000,2023-06-14T20:56:41.8470000,No,
6683,2023-12-05T00:00:00.0000000,SB-TRANSFERSB REF. 31972285 B/O NETWORK INTERNATIONAL LLC NI POS SETT 110523 130437015 134257213 - S14130532,0,7570.49,195919.98,2023-06-14T20:56:41.9430000,Account_Details_13May2023_091333 verified.pdf,NBD,2023-06-14T20:56:41.9430000,2023-06-14T20:56:41.9430000,No,
6684,2023-05-16T00:00:00.0000000,CHARGE COLLECTION-INCL. VAT Charge Collection-INCL. VAT 1.00 Classic Luxury Transport LLC,1.05,,769008.88,2023-06-14T20:56:42.0130000,RAK Bank.pdf,CLT-RAK,2023-06-14T20:56:42.0130000,2023-06-14T20:56:42.0130000,No,
6685,2023-05-16T00:00:00.0000000,INWARD T/T /REF/AEL2305150006655 DR1UBC9GQ2NAR LD SUPPLIER PA UBER B V,,186299.39,713281.98,2023-06-14T20:56:42.0230000,RAK Bank.pdf,CLT-RAK,2023-06-14T20:56:42.0230000,2023-06-14T20:56:42.0230000,No,
6686,2023-03-05T00:00:00.0000000,SB-TRANSFERSB REF. 31922977 B/O NETWORK INTERNATIONAL LLC NI POS SETT 020523 130437015 133998185 - S03166906,0,5841.66,100377.63,2023-06-14T20:56:42.0330000,Account_Details_04May2023_053646.pdf,NBD,2023-06-14T20:56:42.0330000,2023-06-14T20:56:42.0330000,No,
6687,2023-12-05T00:00:00.0000000,SB-TRANSFERSB REF. 31972285 B/O NETWORK INTERNATIONAL LLC NI POS SETT 110523 860024026 134258543 - S14121988,0,225.01,188349.49,2023-06-14T20:56:42.1200000,Account_Details_13May2023_091333 verified.pdf,NBD,2023-06-14T20:56:42.1200000,2023-06-14T20:56:42.1200000,No,
6688,2023-05-16T00:00:00.0000000,OUTWARD T/T 1.00 Classic Luxury Transport LLC,150000,,619008.88,2023-06-14T20:56:42.1830000,RAK Bank.pdf,CLT-RAK,2023-06-14T20:56:42.1830000,2023-06-14T20:56:42.1830000,No,Cheques Deposited
6689,2023-05-16T00:00:00.0000000,INWARD T/T /REF/ PAY MAY 23 CYCLE 2 UAE CW 100409 CAREEM NETWORKS FZ-LLC,,55729,769010.98,2023-06-14T20:56:42.2000000,RAK Bank.pdf,CLT-RAK,2023-06-14T20:56:42.2000000,2023-06-14T20:56:42.2000000,No,
6690,2023-05-16T00:00:00.0000000,INWARD T/T /REF/ PAY MAY 23 CYCLE 2 UAE CW 100409 CAREEM NETWORKS FZ-LLC,,55729,769010.98,2023-06-14T20:56:42.2870000,RAK Bank.pdf,CLT-RAK,2023-06-14T20:56:42.2870000,2023-06-14T20:56:42.2870000,No,
6691,2023-03-05T00:00:00.0000000,INWARD REMITTANCETT REF: AEL2305030000071 AED 10710 HONEYWELL INTER NATIONAL MIDDLE EAST /REF/AEL2305030000071 3051917 632 SU PPLIER PAYMENT OF HONE 25- 82729082-1-152 - AE0142941,0,10710,94535.97,2023-06-14T20:56:42.3030000,Account_Details_04May2023_053646.pdf,NBD,2023-06-14T20:56:42.3030000,2023-06-14T20:56:42.3030000,No,
6692,,Total Withdrawals,161111.24,,,2023-06-14T20:56:42.3470000,RAK Bank.pdf,CLT-RAK,2023-06-14T20:56:42.3470000,2023-06-14T20:56:42.3470000,No,
6693,2023-05-16T00:00:00.0000000,CHARGE COLLECTION-INCL. VAT Charge Collection-INCL. VAT OUTWARD REMITTANCE CHARGE,1.05,,769009.93,2023-06-14T20:56:42.3870000,RAK Bank.pdf,CLT-RAK,2023-06-14T20:56:42.3870000,2023-06-14T20:56:42.3870000,No,
6694,2023-05-16T00:00:00.0000000,CHARGE COLLECTION-INCL. VAT Charge Collection-INCL. VAT OUTWARD REMITTANCE CHARGE,1.05,,769009.93,2023-06-14T20:56:42.4630000,RAK Bank.pdf,CLT-RAK,2023-06-14T20:56:42.4630000,2023-06-14T20:56:42.4630000,No,
6695,,Total Deposits,,242028.39,,2023-06-14T20:56:42.5030000,RAK Bank.pdf,CLT-RAK,2023-06-14T20:56:42.5030000,2023-06-14T20:56:42.5030000,No,
6696,2023-03-05T00:00:00.0000000,SDM DEPOSIT CRSDM REF.- E4010437231236452;JUMEIRA BRANCH SDME4010437231236452 - AE0092431,0,1500,83825.97,2023-06-14T20:56:42.5330000,Account_Details_04May2023_053646.pdf,NBD,2023-06-14T20:56:42.5330000,2023-06-14T20:56:42.5330000,No,
6697,2023-05-16T00:00:00.0000000,CHARGE COLLECTION-INCL. VAT Charge Collection-INCL. VAT 1.00 Classic Luxury Transport LLC,1.05,,769008.88,2023-06-14T20:56:42.5970000,RAK Bank.pdf,CLT-RAK,2023-06-14T20:56:42.5970000,2023-06-14T20:56:42.5970000,No,
6698,2023-05-16T00:00:00.0000000,CHARGE COLLECTION-INCL. VAT Charge Collection-INCL. VAT 1.00 Classic Luxury Transport LLC,1.05,,769008.88,2023-06-14T20:56:42.6370000,RAK Bank.pdf,CLT-RAK,2023-06-14T20:56:42.6370000,2023-06-14T20:56:42.6370000,No,
6699,2023-12-05T00:00:00.0000000,"TRANSFERREFUND REJECT
DATED 9 May 2023 - AE0855402",0,7900,204219.98,2023-06-14T20:56:42.7100000,Account_Details_13May2023_091333 verified.pdf,NBD,2023-06-14T20:56:42.7100000,2023-06-14T20:56:42.7100000,No,
6700,2023-05-16T00:00:00.0000000,OUTWARD T/T 1.00 Classic Luxury Transport LLC,150000,,619008.88,2023-06-14T20:56:42.8000000,RAK Bank.pdf,CLT-RAK,2023-06-14T20:56:42.8000000,2023-06-14T20:56:42.8000000,No,Cheques Deposited
6701,2023-05-16T00:00:00.0000000,OUTWARD T/T 1.00 Classic Luxury Transport LLC,150000,,619008.88,2023-06-14T20:56:42.8130000,RAK Bank.pdf,CLT-RAK,2023-06-14T20:56:42.8130000,2023-06-14T20:56:42.8130000,No,Cheques Deposited
6702,2023-12-05T00:00:00.0000000,"TRANSFERREFUND REJECT
DATED 9 May 2023 - AE0855402",0,7900,204219.98,2023-06-14T20:56:42.8830000,Account_Details_13May2023_091333 verified.pdf,NBD,2023-06-14T20:56:42.8830000,2023-06-14T20:56:42.8830000,No,
6703,,Total Withdrawals,161111.24,,,2023-06-14T20:56:42.9770000,RAK Bank.pdf,CLT-RAK,2023-06-14T20:56:42.9770000,2023-06-14T20:56:42.9770000,No,
6704,,Total Withdrawals,161111.24,,,2023-06-14T20:56:42.9800000,RAK Bank.pdf,CLT-RAK,2023-06-14T20:56:42.9800000,2023-06-14T20:56:42.9800000,No,
6705,2023-12-05T00:00:00.0000000,"TRANSFERREFUND REJECT
DATED 9 May 2023 - AE0855402",0,400,196319.98,2023-06-14T20:56:43.0670000,Account_Details_13May2023_091333 verified.pdf,NBD,2023-06-14T20:56:43.0670000,2023-06-14T20:56:43.0670000,No,
6706,,Total Deposits,,242028.39,,2023-06-14T20:56:43.1630000,RAK Bank.pdf,CLT-RAK,2023-06-14T20:56:43.1630000,2023-06-14T20:56:43.1630000,No,
6707,2023-12-05T00:00:00.0000000,SB-TRANSFERSB REF. 31972285 B/O NETWORK INTERNATIONAL LLC NI POS SETT 110523 130437015 134257213 - S14130532,0,7570.49,195919.98,2023-06-14T20:56:43.2600000,Account_Details_13May2023_091333 verified.pdf,NBD,2023-06-14T20:56:43.2600000,2023-06-14T20:56:43.2600000,No,
6708,,Total Deposits,,242028.39,,2023-06-14T20:56:43.2700000,RAK Bank.pdf,CLT-RAK,2023-06-14T20:56:43.2700000,2023-06-14T20:56:43.2700000,No,
6709,2023-12-05T00:00:00.0000000,SB-TRANSFERSB REF. 31972285 B/O NETWORK INTERNATIONAL LLC NI POS SETT 110523 860024026 134258543 - S14121988,0,225.01,188349.49,2023-06-14T20:56:43.4730000,Account_Details_13May2023_091333 verified.pdf,NBD,2023-06-14T20:56:43.4730000,2023-06-14T20:56:43.4730000,No,
6710,2023-12-05T00:00:00.0000000,"TRANSFERREFUND REJECT
DATED 9 May 2023 - AE0855402",0,400,196319.98,2023-06-14T20:56:43.4770000,Account_Details_13May2023_091333 verified.pdf,NBD,2023-06-14T20:56:43.4770000,2023-06-14T20:56:43.4770000,No,
6711,,Balance Brought FWD,,,494468.14,2023-06-14T20:56:43.6170000,CBD.pdf,CBD,2023-06-14T20:56:43.6170000,2023-06-14T20:56:43.6170000,No,
6712,2023-12-05T00:00:00.0000000,SB-TRANSFERSB REF. 31972285 B/O NETWORK INTERNATIONAL LLC NI POS SETT 110523 130437015 134257213 - S14130532,0,7570.49,195919.98,2023-06-14T20:56:43.7070000,Account_Details_13May2023_091333 verified.pdf,NBD,2023-06-14T20:56:43.7070000,2023-06-14T20:56:43.7070000,No,
6713,2023-12-05T00:00:00.0000000,SB-TRANSFERSB REF. 31972285 B/O NETWORK INTERNATIONAL LLC NI POS SETT 110523 860024026 134258543 - S14121988,0,225.01,188349.49,2023-06-14T20:56:43.8930000,Account_Details_13May2023_091333 verified.pdf,NBD,2023-06-14T20:56:43.8930000,2023-06-14T20:56:43.8930000,No,
6714,,Balance Brought FWD,,,494468.14,2023-06-14T20:56:43.9030000,CBD.pdf,CBD,2023-06-14T20:56:43.9030000,2023-06-14T20:56:43.9030000,No,
6715,,Balance Brought FWD,,,494468.14,2023-06-14T20:56:43.9130000,CBD.pdf,CBD,2023-06-14T20:56:43.9130000,2023-06-14T20:56:43.9130000,No,
6716,,Balance Brought FWD,,,494468.14,2023-06-14T20:56:44.0200000,CBD.pdf,CBD,2023-06-14T20:56:44.0200000,2023-06-14T20:56:44.0200000,No,
6717,2023-04-05T00:00:00.0000000,FT231243B3GV_FTS- POS_[/REF/1C99000063521652/RFB/76067 MSB SETT 20230503]_FIRST A -HOF,,921.81,495389.95,2023-06-14T20:56:44.0930000,CBD.pdf,CBD,2023-06-14T20:56:44.0930000,2023-06-14T20:56:44.0930000,No,
6718,2023-04-05T00:00:00.0000000,FT231243B3GV_FTS- POS_[/REF/1C99000063521652/RFB/76067 MSB SETT 20230503]_FIRST A -HOF,,921.81,495389.95,2023-06-14T20:56:44.1730000,CBD.pdf,CBD,2023-06-14T20:56:44.1730000,2023-06-14T20:56:44.1730000,No,
6719,,Balance Brought FWD,,,494468.14,2023-06-14T20:56:44.2830000,CBD.pdf,CBD,2023-06-14T20:56:44.2830000,2023-06-14T20:56:44.2830000,No,
6720,2023-04-05T00:00:00.0000000,SMS PAYMENT,10.5,,495379.45,2023-06-14T20:56:44.2800000,CBD.pdf,CBD,2023-06-14T20:56:44.2800000,2023-06-14T20:56:44.2800000,No,
6721,2023-04-05T00:00:00.0000000,FT231243B3GV_FTS- POS_[/REF/1C99000063521652/RFB/76067 MSB SETT 20230503]_FIRST A -HOF,,921.81,495389.95,2023-06-14T20:56:44.3130000,CBD.pdf,CBD,2023-06-14T20:56:44.3130000,2023-06-14T20:56:44.3130000,No,
6722,2023-04-05T00:00:00.0000000,SMS PAYMENT,10.5,,495379.45,2023-06-14T20:56:44.3570000,CBD.pdf,CBD,2023-06-14T20:56:44.3570000,2023-06-14T20:56:44.3570000,No,
6723,2023-04-05T00:00:00.0000000,FT231243B3GV_FTS- POS_[/REF/1C99000063521652/RFB/76067 MSB SETT 20230503]_FIRST A -HOF,,921.81,495389.95,2023-06-14T20:56:44.4200000,CBD.pdf,CBD,2023-06-14T20:56:44.4200000,2023-06-14T20:56:44.4200000,No,
6724,,Balance Brought FWD,,,494468.14,2023-06-14T20:56:44.4370000,CBD.pdf,CBD,2023-06-14T20:56:44.4370000,2023-06-14T20:56:44.4370000,No,
6725,,Balance Brought FWD,,,494468.14,2023-06-14T20:56:44.4470000,CBD.pdf,CBD,2023-06-14T20:56:44.4470000,2023-06-14T20:56:44.4470000,No,
6726,,ITEM COUNT:,1,1,,2023-06-14T20:56:44.4500000,CBD.pdf,CBD,2023-06-14T20:56:44.4500000,2023-06-14T20:56:44.4500000,No,
6727,2023-04-05T00:00:00.0000000,FT231243B3GV_FTS- POS_[/REF/1C99000063521652/RFB/76067 MSB SETT 20230503]_FIRST A -HOF,,921.81,495389.95,2023-06-14T20:56:44.4800000,CBD.pdf,CBD,2023-06-14T20:56:44.4800000,2023-06-14T20:56:44.4800000,No,
6728,2023-04-05T00:00:00.0000000,SMS PAYMENT,10.5,,495379.45,2023-06-14T20:56:44.5000000,CBD.pdf,CBD,2023-06-14T20:56:44.5000000,2023-06-14T20:56:44.5000000,No,
6729,,ITEM COUNT:,1,1,,2023-06-14T20:56:44.5300000,CBD.pdf,CBD,2023-06-14T20:56:44.5300000,2023-06-14T20:56:44.5300000,No,
6730,2023-04-05T00:00:00.0000000,SMS PAYMENT,10.5,,495379.45,2023-06-14T20:56:44.5870000,CBD.pdf,CBD,2023-06-14T20:56:44.5870000,2023-06-14T20:56:44.5870000,No,
6731,2023-04-05T00:00:00.0000000,FT231243B3GV_FTS- POS_[/REF/1C99000063521652/RFB/76067 MSB SETT 20230503]_FIRST A -HOF,,921.81,495389.95,2023-06-14T20:56:44.5930000,CBD.pdf,CBD,2023-06-14T20:56:44.5930000,2023-06-14T20:56:44.5930000,No,
6732,2023-04-05T00:00:00.0000000,FT231243B3GV_FTS- POS_[/REF/1C99000063521652/RFB/76067 MSB SETT 20230503]_FIRST A -HOF,,921.81,495389.95,2023-06-14T20:56:44.6170000,CBD.pdf,CBD,2023-06-14T20:56:44.6170000,2023-06-14T20:56:44.6170000,No,
6733,,TURN OVER :,10.5,921.81,,2023-06-14T20:56:44.6600000,CBD.pdf,CBD,2023-06-14T20:56:44.6600000,2023-06-14T20:56:44.6600000,No,
6734,,TURN OVER :,10.5,921.81,,2023-06-14T20:56:44.6830000,CBD.pdf,CBD,2023-06-14T20:56:44.6830000,2023-06-14T20:56:44.6830000,No,
6735,,ITEM COUNT:,1,1,,2023-06-14T20:56:44.6870000,CBD.pdf,CBD,2023-06-14T20:56:44.6870000,2023-06-14T20:56:44.6870000,No,
6736,,ITEM COUNT:,1,1,,2023-06-14T20:56:44.7430000,CBD.pdf,CBD,2023-06-14T20:56:44.7430000,2023-06-14T20:56:44.7430000,No,
6737,2023-04-05T00:00:00.0000000,SMS PAYMENT,10.5,,495379.45,2023-06-14T20:56:44.7600000,CBD.pdf,CBD,2023-06-14T20:56:44.7600000,2023-06-14T20:56:44.7600000,No,
6738,2023-04-05T00:00:00.0000000,SMS PAYMENT,10.5,,495379.45,2023-06-14T20:56:44.7630000,CBD.pdf,CBD,2023-06-14T20:56:44.7630000,2023-06-14T20:56:44.7630000,No,
6739,2023-04-05T00:00:00.0000000,SMS PAYMENT,10.5,,495379.45,2023-06-14T20:56:44.7830000,CBD.pdf,CBD,2023-06-14T20:56:44.7830000,2023-06-14T20:56:44.7830000,No,
,,,,,,,,,,,,
,,,,,,,,,,,,
6742,,TURN OVER :,10.5,921.81,,2023-06-14T20:56:44.8900000,CBD.pdf,CBD,2023-06-14T20:56:44.8900000,2023-06-14T20:56:44.8900000,No,
6743,,ITEM COUNT:,1,1,,2023-06-14T20:56:44.9270000,CBD.pdf,CBD,2023-06-14T20:56:44.9270000,2023-06-14T20:56:44.9270000,No,
6744,,ITEM COUNT:,1,1,,2023-06-14T20:56:44.9330000,CBD.pdf,CBD,2023-06-14T20:56:44.9330000,2023-06-14T20:56:44.9330000,No,
6745,,ITEM COUNT:,1,1,,2023-06-14T20:56:44.9700000,CBD.pdf,CBD,2023-06-14T20:56:44.9700000,2023-06-14T20:56:44.9700000,No,
6746,,TURN OVER :,10.5,921.81,,2023-06-14T20:56:45.1000000,CBD.pdf,CBD,2023-06-14T20:56:45.1000000,2023-06-14T20:56:45.1000000,No,
6747,,TURN OVER :,10.5,921.81,,2023-06-14T20:56:45.1070000,CBD.pdf,CBD,2023-06-14T20:56:45.1070000,2023-06-14T20:56:45.1070000,No,
